t,i=1,DISR,IO:EXT,IOPL:EXT,OQ:2,OO:2,IS:2,ISPL:2,RM:2,OS:EXT,DMFS,FR,IL,BO:EXT,DI:EXT,HC,SC,ITHC,REV,TC,i=2,DISR,IO:1,IOPL:EXT,IOPL:1,OQ:3,OO:3,IS:3,ISPL:3,RM:3,OS:1,DMFS,FR,IL,BO:1,DI:1,HC,SC,ITHC,REV,TC,i=3,DISR,IO:2,IOPL:EXT,IOPL:2,OQ:EXT,OO:EXT,IS:EXT,ISPL:EXT,RM:EXT,OS:2,DMFS,FR,IL,BO:2,DI:2,HC,SC,ITHC,REV,TC
266,,False,4.027731452275928,[],4.027731452275928,8.361197698858184,0.0,[8.361197698858199],0.0,2.1565337534177447,2.1565337534177447,0.6639762786072214,-1.8711976988581833,1.8711976988581833,0,0.0,69.45885858161576,0.0,0.0,69.45885858161576,,False,4.027731452275928,[],[],4.027731452275928,4.027731452275912,9.863466246582288,[4.027731452275928],0.0,8.361197698858199,4.027731452275927,0.6100415344357983,1.5022685477240882,8.881784197001252e-16,0.0,6.009074190896353,0,33.444790795432795,0.0,39.45386498632915,,False,4.027731452275928,[],[],4.027731452275928,8.039795606479366,5.851402092378828,"[4.012064154203459, 4.027731452275928]",0.0,4.027731452275928,4.027731452275928,0.953805099578356,2.6502043935206334,0.0,0.0,5.300408787041267,0,8.055462904551856,0.0,13.355871691593123
267,,False,5.0794824518175385,[],5.079482451817538,5.079482451817523,8.361197698858199,[5.0794824518175385],0.0,6.950680150675722,5.0794824518175385,0.6652315197971712,1.4105175481824768,0.0,0,9.873622837277338,0.0,0.0,0.0,9.873622837277338,,False,5.079482451817538,[],[],5.079482451817538,5.079482451817521,4.027731452275928,[5.079482451817538],0.0,5.0794824518175385,5.079482451817538,0.6114982528076947,0.4505175481824786,0.0,0.0,1.8020701927299143,0,20.317929807270154,0.0,22.12000000000007,,False,5.079482451817538,[],[],5.079482451817538,9.107213904093443,4.012064154203459,"[4.027731452275928, 5.079482451817538]",0.0,5.079482451817538,5.079482451817538,0.9539776640078389,1.5827860959065552,0.0,0.0,3.1655721918131103,0,10.158964903635075,0.0,13.324537095448186
268,,False,4.189494153020782,[],4.1894941530207825,4.189494153020766,5.0794824518175385,[4.1894941530207825],0.0,4.189494153020782,4.189494153020782,0.6662597915410867,2.3005058469792337,0.0,0,16.103540928854635,0.0,0.0,0.0,16.103540928854635,,False,4.1894941530207825,[],[],4.189494153020783,4.1894941530207666,5.079482451817538,[4.189494153020783],0.0,4.1894941530207825,4.1894941530207825,0.6126915711537277,1.3405058469792337,0.0,0.0,5.362023387916935,0,16.75797661208313,0.0,22.120000000000065,,False,4.189494153020783,[],[],4.189494153020785,9.2689766048383,4.027731452275928,"[5.079482451817538, 4.189494153020785]",0.0,4.189494153020783,4.189494153020783,0.9541190257861673,1.4210233951616997,0.0,0.0,2.8420467903233995,0,8.378988306041567,0.0,11.221035096364966
269,,False,4.095458116212929,[],4.09545811621293,4.095458116212913,4.1894941530207825,[4.09545811621293],0.0,4.095458116212929,4.095458116212929,0.6672588955353643,2.3945418837870873,0.0,0,16.76179318650961,0.0,0.0,0.0,16.76179318650961,,False,4.09545811621293,[],[],4.09545811621293,4.095458116212912,4.189494153020783,[4.09545811621293],0.0,4.09545811621293,4.09545811621293,0.6138510400713765,1.4345418837870874,0.0,0.0,5.738167535148349,0,16.38183246485172,0.0,22.12000000000007,,False,4.09545811621293,[],[],4.095458116212928,8.284952269233692,5.079482451817538,"[4.189494153020785, 4.095458116212928]",0.0,4.09545811621293,4.09545811621293,0.9542563777247007,2.4050477307663076,0.0,0.0,4.810095461532615,0,8.19091623242586,0.0,13.001011693958475
270,,False,3.9387373670534096,[],3.9387373670534096,3.9387373670533936,4.09545811621293,[3.9387373670534096],0.0,3.9387373670534096,3.9387373670534096,0.6682141400886302,2.5512626329466075,0.0,0,17.858838430626253,0.0,0.0,0.0,17.858838430626253,,True,3.9387373670534096,[],[],3.9387373670534105,3.9387373670533936,4.09545811621293,[0],0.0,3.9387373670534096,3.9387373670534096,0.6149596097243942,1.5912626329466075,0.0,0.0,6.36505053178643,0,15.754949468213638,0.0,22.12000000000007,,False,3.9387373670534105,[],[],3.9387373670534105,8.034195483266316,4.189494153020785,"[4.095458116212928, 3.9387373670534105]",0.0,0,0.0,0.9515168658489215,2.6558045167336823,0.0,3.9387373670534105,13.189083767574186,0,0.0,0,13.189083767574186
271,,False,4.345626653886985,[],4.345626653886984,4.345626653886967,3.9387373670534096,[1.5912626329466075],0.0,4.345626653886985,4.345626653886985,0.6692617219400193,2.1443733461130323,0.0,0,15.010613422791227,0.0,0.0,0.0,15.010613422791227,,True,4.345626653886984,[],[],4.345626653886983,8.284364020940377,0.0,[0],0.0,1.5912626329466075,1.5912626329466075,0.6141740983441477,-2.7543640209403764,2.7543640209403764,0.0,0.0,0.0,6.36505053178643,0.0,6.36505053178643,,False,4.345626653886983,[],[],4.345626653886985,8.284364020940373,4.095458116212928,"[3.9387373670534105, 4.345626653886985]",0.0,0,0.0,0.9485125431203392,2.4056359790596273,0.0,8.284364020940394,21.380000000000045,0,0.0,0,21.380000000000045
272,,False,5.218222732531096,[],5.218222732531097,7.972586753471456,1.5912626329466075,[0.0],0.0,3.73563597905964,3.73563597905964,0.6694378137962804,-1.4825867534714563,1.4825867534714563,0,0.0,55.033620288860455,0.0,0.0,55.033620288860455,,True,5.218222732531097,[],[],5.218222732531097,13.502586753471473,0.0,[0],0.0,0.0,0.0,0.6118543102407996,-7.972586753471473,7.972586753471473,0.0,0.0,0.0,0.0,0.0,0.0,,False,5.218222732531097,[],[],5.218222732531095,9.56384938641806,3.9387373670534105,"[4.345626653886985, 5.218222732531095]",0.0,0,0.0,0.944929930113149,1.1261506135819408,0.0,13.50258675347149,29.257474734106864,0,0.0,0,29.257474734106864
273,,False,5.91056412237108,[],5.910564122371081,13.883150875842537,0.0,[0.0],0.0,0.0,0.0,0.6665860120095839,-7.393150875842537,7.393150875842537,0,0.0,274.43376051127495,0.0,0.0,274.43376051127495,,True,5.910564122371081,[],[],5.910564122371082,19.413150875842554,0.0,[0],0.0,0.0,0.0,0.6092478138953845,-13.883150875842555,13.883150875842555,0.0,0.0,0.0,0.0,0.0,0.0,,False,5.910564122371082,[],[],5.91056412237108,11.128786854902156,4.345626653886985,"[5.218222732531095, 5.91056412237108]",0.0,0,0.0,0.9409045332690147,-0.4387868549021565,0.4387868549021565,18.974364020940417,37.948728041880834,0.0,0.0,0,37.948728041880834
274,,False,4.126025880514903,[],4.126025880514903,18.00917675635744,0.0,[0.0],0.0,0.0,0.0,0.6646095943871272,-11.519176756357439,11.519176756357439,0,0.0,427.5918411959881,0.0,0.0,427.5918411959881,,False,4.126025880514903,[],[],4.126025880514904,23.539176756357456,0.0,[23.539176756357477],0.0,0.0,0.0,0.6074414031784899,-18.00917675635746,18.00917675635746,0.0,0.0,0.0,0.0,0.0,0.0,,False,4.126025880514904,[],[],4.126025880514904,10.036590002885966,5.218222732531095,"[5.91056412237108, 4.126025880514904]",0.0,23.539176756357477,23.100389901455323,0.9547148339559771,0.6534099971140348,0.0,0.0,1.3068199942280696,0,47.078353512714955,0.0,48.385173506943026
275,,False,4.9967040796726465,[],4.996704079672645,23.005880836030087,0.0,[23.0058808360301],0.0,0.0,0.0,0.6622317457842646,-16.515880836030085,16.515880836030085,0,0.0,613.0694966334368,0.0,0.0,613.0694966334368,,False,4.996704079672645,[],[],4.996704079672647,4.996704079672625,23.539176756357477,[4.996704079672647],0.0,23.0058808360301,4.996704079672643,0.6088459042854211,0.5332959203273742,1.7763568394002505e-15,0.0,2.1331836813094966,0,92.0235233441204,0.0,94.15670702542991,,False,4.996704079672647,[],[],4.996704079672646,9.122729960187531,5.91056412237108,"[4.126025880514904, 4.996704079672646]",0.0,4.996704079672647,4.996704079672647,0.9548768557951405,1.5672700398124677,0.0,0.0,3.1345400796249354,0,9.993408159345295,0.0,13.12794823897023
276,,False,4.559495441126475,[],4.559495441126473,4.559495441126458,23.0058808360301,[4.559495441126475],0.0,21.07537627715656,4.559495441126476,0.6633308883381476,1.9305045588735412,0.0,0,13.51353191211479,0.0,0.0,0.0,13.51353191211479,,False,4.559495441126473,[],[],4.559495441126474,4.559495441126452,4.996704079672647,[4.559495441126474],0.0,4.559495441126475,4.559495441126473,0.6101187714254185,0.9705045588735484,0.0,0.0,3.8820182354941934,0,18.2379817645059,0.0,22.120000000000093,,False,4.559495441126474,[],[],4.559495441126476,9.556199520799103,4.126025880514904,"[4.996704079672646, 4.559495441126476]",0.0,4.559495441126474,4.559495441126474,0.9550236924718901,1.1338004792008975,0.0,0.0,2.267600958401795,0,9.118990882252948,0.0,11.386591840654743
277,,False,6.58203818296378,[],6.582038182963781,6.582038182963765,4.559495441126475,[5.5300000000000225],0.0,6.490000000000016,6.490000000000016,0.6648396595366638,-0.09203818296376376,0.09203818296376376,0,0.0,3.4164573516149104,0.0,0.0,3.4164573516149104,,False,6.582038182963781,[],[],6.582038182963781,6.582038182963759,4.559495441126474,[6.130504558873543],0.0,5.5300000000000225,5.5300000000000225,0.6111943919645652,-1.0520381829637584,1.0520381829637584,0.0,0.0,0.0,22.12000000000009,0.0,22.12000000000009,,False,6.582038182963781,[],[],6.582038182963779,11.141533624090236,4.996704079672646,"[4.559495441126476, 6.582038182963779]",0.0,6.130504558873543,6.130504558873543,0.9549132318663479,-0.4515336240902377,0.4515336240902377,0.0,0.0,0.0,12.261009117747086,0.0,12.261009117747086
278,,False,6.3957319359285645,[],6.395731935928564,7.447770118892306,5.5300000000000225,[6.130504558873543],0.0,5.5300000000000225,5.437961817036259,0.6656782215245934,-0.9577701188923058,0.9577701188923058,0,0.0,35.55242681328239,0.0,0.0,35.55242681328239,,False,6.395731935928564,[],[],6.395731935928564,6.84726556001878,6.130504558873543,[4.559495441126476],0.0,6.130504558873543,5.078466375909785,0.6120213603722723,-1.3172655600187788,1.3172655600187788,0.0,0.0,0.0,24.522018235494173,0.0,24.522018235494173,,False,6.395731935928564,[],[],6.395731935928565,12.977770118892327,4.559495441126476,"[6.582038182963779, 6.395731935928565]",0.0,4.559495441126476,4.107961817036238,0.9534993418787053,-2.2877701188923254,2.2877701188923254,0.0,0.0,0.0,9.118990882252952,0.0,9.118990882252952
279,,False,3.6903507099881017,[],3.6903507099881017,5.007616270006864,6.130504558873543,[4.559495441126476],0.0,4.6481208288804075,3.6903507099881017,0.6665484129294773,1.4823837299931357,0.0,0,10.376686109951951,0.0,0.0,0.0,10.376686109951951,,False,3.6903507099881017,[],[],3.6903507099881008,5.978120828880405,4.559495441126476,[5.978120828880426],0.0,4.559495441126476,3.242229881107697,0.6127151469769009,-0.4481208288804046,0.4481208288804046,0.0,0.0,0.0,18.237981764505903,0.0,18.237981764505903,,False,3.6903507099881008,[],[],3.690350709988099,10.086082645916647,6.582038182963779,"[6.395731935928565, 3.690350709988099]",0.0,5.978120828880426,3.6903507099881008,0.9536203763898374,0.6039173540833529,0.0,0.0,1.2078347081667058,0,11.956241657760852,0.0,13.164076365927558
280,,False,5.027690931616212,[],5.027690931616213,5.475811760496601,4.559495441126476,[5.475811760496618],0.0,5.027690931616212,5.027690931616212,0.6677266875228206,1.0141882395033992,0.0,0,7.099317676523794,0.0,0.0,0.0,7.099317676523794,,False,5.027690931616213,[],[],5.027690931616213,5.027690931616192,5.978120828880426,[5.027690931616213],0.0,5.475811760496618,5.027690931616213,0.6140836451949264,0.5023090683838083,0.0,0.0,2.009236273535233,0,21.90324704198647,0.0,23.912483315521705,,False,5.027690931616213,[],[],5.0276909316162115,8.718041641604295,6.395731935928565,"[3.690350709988099, 5.0276909316162115]",0.0,5.027690931616213,5.027690931616213,0.9537842620460095,1.971958358395705,0.0,0.0,3.94391671679141,0,10.055381863232427,0.0,13.999298580023837
281,,False,5.127365478537156,[],5.127365478537156,5.127365478537139,5.475811760496618,[5.127365478537156],0.0,5.127365478537156,5.127365478537156,0.6689197760443669,1.3626345214628612,0.0,0,9.538441650240028,0.0,0.0,0.0,9.538441650240028,,False,5.127365478537156,[],[],5.127365478537156,5.1273654785371345,5.027690931616213,[5.127365478537156],0.0,5.127365478537156,5.127365478537156,0.6154693489391192,0.4026345214628657,0.0,0.0,1.6105380858514629,0,20.509461914148623,0.0,22.120000000000086,,False,5.127365478537156,[],[],5.127365478537156,10.155056410153351,3.690350709988099,"[5.0276909316162115, 5.127365478537156]",0.0,5.127365478537156,5.127365478537156,0.9539502081644523,0.5349435898466481,0.0,0.0,1.0698871796932963,0,10.254730957074312,0.0,11.324618136767608
282,,False,4.541890097168624,[],4.541890097168624,4.541890097168606,5.127365478537156,[4.541890097168624],0.0,4.541890097168624,4.541890097168624,0.6699694964378965,1.9481099028313933,0.0,0,13.636769319819752,0.0,0.0,0.0,13.636769319819752,,False,4.541890097168624,[],[],4.541890097168624,4.5418900971686025,5.127365478537156,[4.541890097168624],0.0,4.541890097168624,4.541890097168624,0.6166885388428022,0.9881099028313978,0.0,0.0,3.952439611325591,0,18.167560388674495,0.0,22.120000000000086,,False,4.541890097168624,[],[],4.541890097168624,9.669255575705764,5.0276909316162115,"[5.127365478537156, 4.541890097168624]",0.0,4.541890097168624,4.541890097168624,0.9540962132777449,1.0207444242942358,0.0,0.0,2.0414888485884717,0,9.083780194337248,0.0,11.12526904292572
283,,False,4.3740070697456,[],4.374007069745601,4.374007069745582,4.541890097168624,[4.374007069745601],0.0,4.3740070697456,4.3740070697456,0.6709741429547129,2.115992930254417,0.0,0,14.811950511780918,0.0,0.0,0.0,14.811950511780918,,False,4.374007069745601,[],[],4.374007069745601,4.374007069745579,4.541890097168624,[4.374007069745601],0.0,4.374007069745601,4.374007069745601,0.6178553780293349,1.1559929302544205,0.0,0.0,4.623971721017682,0,17.496028278982404,0.0,22.120000000000086,,False,4.374007069745601,[],[],4.374007069745601,8.915897166914208,5.127365478537156,"[4.541890097168624, 4.374007069745601]",0.0,4.374007069745601,4.374007069745601,0.9542359490868335,1.7741028330857906,0.0,0.0,3.5482056661715813,0,8.748014139491202,0.0,12.296219805662783
284,,False,4.171416228981265,[],4.171416228981266,4.171416228981248,4.374007069745601,[4.171416228981266],0.0,4.171416228981265,4.171416228981265,0.6719265756560316,2.318583771018753,0.0,0,16.230086397131274,0.0,0.0,0.0,16.230086397131274,,False,4.171416228981266,[],[],4.171416228981267,4.171416228981244,4.374007069745601,[4.171416228981267],0.0,4.171416228981266,4.171416228981266,0.618961573870192,1.3585837710187558,0.0,0.0,5.434335084075023,0,16.685664915925063,0.0,22.120000000000086,,False,4.171416228981267,[],[],4.171416228981268,8.545423298726853,4.541890097168624,"[4.374007069745601, 4.171416228981268]",0.0,4.171416228981267,4.171416228981267,0.9543684225010082,2.144576701273148,0.0,0.0,4.289153402546296,0,8.342832457962533,0.0,12.631985860508829
285,,False,4.454830800668156,[],4.454830800668155,4.4548308006681365,4.171416228981266,[4.454830800668155],0.0,4.454830800668156,4.454830800668156,0.6729376486518074,2.035169199331863,0.0,0,14.24618439532304,0.0,0.0,0.0,14.24618439532304,,False,4.454830800668155,[],[],4.454830800668155,4.454830800668132,4.171416228981267,[4.454830800668155],0.0,4.454830800668155,4.454830800668155,0.6201358770426697,1.0751691993318673,0.0,0.0,4.300676797327469,0,17.81932320267262,0.0,22.12000000000009,,False,4.454830800668155,[],[],4.454830800668153,8.626247029649406,4.374007069745601,"[4.171416228981268, 4.454830800668153]",0.0,4.454830800668155,4.454830800668155,0.9545090521660172,2.0637529703505937,0.0,0.0,4.127505940701187,0,8.90966160133631,0.0,13.037167542037498
286,,False,2.4972404783377846,[],2.4972404783377855,2.4972404783377673,4.454830800668155,[2.4972404783377855],0.0,2.4972404783377846,2.4972404783377846,0.6735017037527395,3.9927595216622334,0.0,0,27.949316651635634,0.0,0.0,0.0,27.949316651635634,,True,2.4972404783377855,[],[],2.4972404783377864,2.4972404783377637,4.454830800668155,[0],0.0,2.4972404783377855,2.4972404783377855,0.6207909946229475,3.032759521662237,0.0,0.0,12.131038086648948,0,9.988961913351142,0.0,22.12000000000009,,False,2.4972404783377864,[],[],2.497240478337787,6.952071279005924,4.171416228981268,"[4.454830800668153, 2.497240478337787]",0.0,0,0.0,0.9528628960201301,3.7379287209940757,0.0,2.4972404783377864,12.470338398663724,0,0.0,0,12.470338398663724
287,,False,5.684642201555168,[],5.684642201555168,5.684642201555151,2.4972404783377855,[3.032759521662237],0.0,5.684642201555168,5.684642201555168,0.674778474804933,0.8053577984448506,0.0,0,5.637504589113954,0.0,0.0,0.0,5.637504589113954,,False,5.684642201555168,[],[],5.684642201555167,8.181882679892931,0.0,[8.181882679892954],0.0,3.032759521662237,3.032759521662237,0.6204496453314181,-2.6518826798929314,2.6518826798929314,0.0,0.0,0.0,12.131038086648948,0.0,12.131038086648948,,False,5.684642201555167,[],[],5.684642201555167,8.181882679892938,4.454830800668153,"[2.497240478337787, 5.684642201555167]",0.0,8.181882679892954,8.181882679892954,0.9547650918054257,2.5081173201070612,0.0,0.0,5.0162346402141225,0,16.36376535978591,0.0,21.38000000000003
288,,False,5.390253268983142,[],5.39025326898314,8.042135948876053,3.032759521662237,[8.042135948876071],0.0,3.8381173201070875,3.8381173201070875,0.674916157977415,-1.5521359488760544,1.5521359488760544,0,0.0,57.615286422279134,0.0,0.0,57.615286422279134,,False,5.39025326898314,[],[],5.390253268983141,5.390253268983118,8.181882679892954,[5.005357798444848],0.0,8.042135948876071,5.390253268983139,0.6218518137032379,0.1397467310168823,8.881784197001252e-16,0.0,0.5589869240675291,0,32.168543795504284,0.0,32.72753071957182,,False,5.390253268983141,[],[],5.390253268983141,11.074895470538292,2.497240478337787,"[5.684642201555167, 5.390253268983141]",0.0,5.005357798444848,5.005357798444848,0.9546684089055963,-0.384895470538293,0.384895470538293,0.0,0.0,0.0,10.010715596889696,0.0,10.010715596889696
289,,False,4.915091167504167,[],4.915091167504169,4.915091167504151,8.042135948876071,[4.91509116750417],0.0,6.467227116380222,4.915091167504167,0.6760075682488855,1.574908832495849,0.0,0,11.024361827470942,0.0,0.0,0.0,11.024361827470942,,False,4.915091167504169,[],[],4.915091167504169,5.299986638042439,5.005357798444848,[5.299986638042462],0.0,4.91509116750417,4.915091167504169,0.6231213779242538,0.23001336195756128,0.0,0.0,0.9200534478302451,0,19.66036467001668,0.0,20.580418117846925,,False,4.915091167504169,[],[],4.915091167504169,10.305344436487294,5.684642201555167,"[5.390253268983141, 4.915091167504169]",0.0,5.299986638042462,4.915091167504169,0.9548206015333035,0.38465556351270536,0.0,0.0,0.7693111270254107,0,10.599973276084924,0.0,11.369284403110335
290,,False,4.275998203395702,[],4.275998203395702,4.275998203395683,4.91509116750417,[4.275998203395702],0.0,4.275998203395702,4.275998203395702,0.6769511223913464,2.2140017966043173,0.0,0,15.49801257623022,0.0,0.0,0.0,15.49801257623022,,False,4.275998203395702,[],[],4.275998203395702,4.2759982033956785,5.299986638042462,[4.275998203395702],0.0,4.275998203395702,4.275998203395702,0.624218951047004,1.2540017966043218,0.0,0.0,5.016007186417287,0,17.103992813582806,0.0,22.120000000000093,,False,4.275998203395702,[],[],4.275998203395702,9.191089370899855,5.390253268983141,"[4.915091167504169, 4.275998203395702]",0.0,4.275998203395702,4.275998203395702,0.9549521762381407,1.4989106291001448,0.0,0.0,2.9978212582002897,0,8.551996406791403,0.0,11.549817664991693
291,,False,4.4674196977795955,[],4.4674196977795955,4.467419697779576,4.275998203395702,[4.4674196977795955],0.0,4.4674196977795955,4.4674196977795955,0.6779310636423981,2.0225803022204234,0.0,0,14.158062115542965,0.0,0.0,0.0,14.158062115542965,,False,4.4674196977795955,[],[],4.4674196977795955,4.467419697779572,4.275998203395702,[4.4674196977795955],0.0,4.4674196977795955,4.4674196977795955,0.625358850847797,1.0625803022204279,0.0,0.0,4.2503212088817115,0,17.869678791118382,0.0,22.120000000000093,,False,4.4674196977795955,[],[],4.4674196977795955,8.743417901175281,4.915091167504169,"[4.275998203395702, 4.4674196977795955]",0.0,4.4674196977795955,4.4674196977795955,0.9550888249740878,1.9465820988247184,0.0,0.0,3.893164197649437,0,8.934839395559191,0.0,12.828003593208628
292,,False,7.043320489682305,[],7.043320489682306,7.043320489682285,4.4674196977795955,[5.530000000000023],0.0,6.490000000000019,6.490000000000019,0.6790900973137313,-0.5533204896822861,0.5533204896822861,0,0.0,20.53925657700646,0.0,0.0,20.53925657700646,,False,7.043320489682306,[],[],7.043320489682306,7.043320489682282,4.4674196977795955,[6.22258030222042],0.0,5.530000000000023,5.530000000000023,0.6261193676708066,-1.5133204896822825,1.5133204896822825,0.0,0.0,0.0,22.120000000000093,0.0,22.120000000000093,,False,7.043320489682306,[],[],7.043320489682306,11.510740187461884,4.275998203395702,"[4.4674196977795955, 7.043320489682306]",0.0,6.22258030222042,6.22258030222042,0.9547479523012204,-0.8207401874618858,0.8207401874618858,0.0,0.0,0.0,12.44516060444084,0.0,12.44516060444084
293,,False,6.619612155437311,[],6.619612155437312,8.132932645119574,5.530000000000023,[6.22258030222042],0.0,5.530000000000023,4.976679510317737,0.6794139446899424,-1.6429326451195738,1.6429326451195738,0,0.0,60.985659786838575,0.0,0.0,60.985659786838575,,False,6.619612155437312,[],[],6.619612155437313,7.440352342899175,6.22258030222042,[4.4674196977795955],0.0,6.22258030222042,4.7092598125381375,0.6264992067306955,-1.9103523428991744,1.9103523428991744,0.0,0.0,0.0,24.89032120888168,0.0,24.89032120888168,,False,6.619612155437313,[],[],6.619612155437315,13.662932645119605,4.4674196977795955,"[7.043320489682306, 6.619612155437315]",0.0,4.4674196977795955,3.6466795103177096,0.9529493898250568,-2.972932645119603,2.972932645119603,0.0,0.0,0.0,8.934839395559191,0.0,8.934839395559191
294,,False,4.4354429967304245,[],4.4354429967304245,6.3457953396295785,6.22258030222042,[4.4674196977795955],0.0,6.078375641849998,4.4354429967304245,0.6803677334142532,0.14420466037042168,0.0,0,1.0094326225929517,0.0,0.0,0.0,1.0094326225929517,,False,4.4354429967304245,[],[],4.4354429967304245,7.408375641850004,4.4674196977795955,[7.043320489682306],0.0,4.4674196977795955,2.557067354880421,0.6263504751591155,-1.8783756418500035,1.8783756418500035,0.0,0.0,0.0,17.869678791118382,0.0,17.869678791118382,,False,4.4354429967304245,[],[],4.435442996730423,11.055055152167721,7.043320489682306,"[6.619612155437315, 4.435442996730423]",0.0,7.043320489682306,4.070387844562703,0.9528445057157872,-0.3650551521677219,0.3650551521677219,0.0,0.0,0.0,14.086640979364612,0.0,14.086640979364612
295,,False,3.9979532763712657,[],3.9979532763712657,5.876328918221249,4.4674196977795955,[5.876328918221269],0.0,3.9979532763712657,3.9979532763712657,0.6812225949946302,0.6136710817787514,0.0,0,4.29569757245126,0.0,0.0,0.0,4.29569757245126,,False,3.9979532763712657,[],[],3.9979532763712657,4.363008428538964,7.043320489682306,[4.363008428538988],0.0,5.876328918221269,3.9979532763712653,0.6273498067557799,1.1669915714610366,4.440892098500626e-16,0.0,4.667966285844146,0,23.505315672885075,0.0,28.17328195872922,,False,3.9979532763712657,[],[],3.997953276371266,8.433396273101673,6.619612155437315,"[4.435442996730423, 3.997953276371266]",0.0,4.363008428538988,3.997953276371266,0.9529706238352056,2.256603726898327,0.0,0.0,4.513207453796654,0,8.726016857077976,0.0,13.23922431087463
296,,False,4.541380723057001,[],4.541380723057001,4.541380723056982,5.876328918221269,[4.541380723057001],0.0,4.541380723057001,4.541380723057001,0.6821881243981597,1.9486192769430186,0.0,0,13.64033493860113,0.0,0.0,0.0,13.64033493860113,,False,4.541380723057001,[],[],4.541380723057,4.541380723056976,4.363008428538988,[4.541380723057],0.0,4.541380723057001,4.541380723057001,0.6284785088317698,0.9886192769430231,0.0,0.0,3.9544771077720924,0,18.165522892228005,0.0,22.120000000000097,,False,4.541380723057,[],[],4.541380723057,8.539333999428251,4.435442996730423,"[3.997953276371266, 4.541380723057]",0.0,4.541380723057,4.541380723057,0.9531130688291223,2.150666000571749,0.0,0.0,4.301332001143498,0,9.082761446114,0.0,13.384093447257499
297,,False,4.693283600678183,[],4.693283600678183,4.693283600678162,4.541380723057001,[4.693283600678183],0.0,4.693283600678183,4.693283600678183,0.6831798229779231,1.796716399321837,0.0,0,12.577014795252857,0.0,0.0,0.0,12.577014795252857,,False,4.693283600678183,[],[],4.693283600678184,4.69328360067816,4.541380723057,[4.693283600678184],0.0,4.693283600678183,4.693283600678183,0.6296378026260796,0.8367163993218405,0.0,0.0,3.346865597287362,0,18.77313440271273,0.0,22.120000000000093,,False,4.693283600678184,[],[],4.693283600678182,9.234664323735167,3.997953276371266,"[4.541380723057, 4.693283600678182]",0.0,4.693283600678184,4.693283600678184,0.9532593745735617,1.4553356762648315,0.0,0.0,2.910671352529663,0,9.386567201356367,0.0,12.29723855388603
298,,False,3.8608582714101174,[],3.8608582714101183,3.8608582714100974,4.693283600678183,[3.8608582714101183],0.0,3.8608582714101174,3.8608582714101174,0.6839910008248048,2.6291417285899024,0.0,0,18.403992100129315,0.0,0.0,0.0,18.403992100129315,,False,3.8608582714101183,[],[],3.8608582714101183,3.8608582714100947,4.693283600678184,[3.8608582714101183],0.0,3.8608582714101183,3.8608582714101183,0.6305860680195783,1.669141728589906,0.0,0.0,6.676566914359624,0,15.443433085640473,0.0,22.120000000000097,,False,3.8608582714101183,[],[],3.8608582714101196,8.554141872088287,4.541380723057,"[4.693283600678182, 3.8608582714101196]",0.0,3.8608582714101183,3.8608582714101183,0.9533790480118247,2.1358581279117135,0.0,0.0,4.271716255823427,0,7.721716542820237,0.0,11.993432798643664
299,,False,5.2677426657032616,[],5.2677426657032616,5.26774266570324,3.8608582714101183,[5.2677426657032616],0.0,5.2677426657032616,5.2677426657032616,0.6850910925204954,1.222257334296759,0.0,0,8.555801340077313,0.0,0.0,0.0,8.555801340077313,,False,5.2677426657032616,[],[],5.267742665703261,5.267742665703237,3.8608582714101183,[5.267742665703261],0.0,5.2677426657032616,5.2677426657032616,0.6318720731647001,0.2622573342967627,0.0,0.0,1.0490293371870507,0,21.070970662813046,0.0,22.120000000000097,,False,5.267742665703261,[],[],5.267742665703259,9.128600937113365,4.693283600678182,"[3.8608582714101196, 5.267742665703259]",0.0,5.267742665703261,5.267742665703261,0.9535413450421664,1.5613990628866352,0.0,0.0,3.1227981257732704,0,10.535485331406521,0.0,13.658283457179792
300,,False,4.8514485949929504,[],4.851448594992951,4.851448594992929,5.2677426657032616,[4.851448594992951],0.0,4.8514485949929504,4.8514485949929504,0.6860974936190681,1.6385514050070702,0.0,0,11.46985983504949,0.0,0.0,0.0,11.46985983504949,,False,4.851448594992951,[],[],4.851448594992952,4.851448594992928,5.267742665703261,[4.851448594992952],0.0,4.851448594992951,4.851448594992951,0.6330485541761381,0.678551405007072,0.0,0.0,2.714205620028288,0,19.405794379971805,0.0,22.120000000000093,,False,4.851448594992952,[],[],4.8514485949929504,10.119191260696196,3.8608582714101196,"[5.267742665703259, 4.8514485949929504]",0.0,4.851448594992952,4.851448594992952,0.9536898198559213,0.5708087393038026,0.0,0.0,1.1416174786076052,0,9.702897189985904,0.0,10.84451466859351
