t,|i=0,IL,OO,IS_Pipeline,IS,IO_Pipeline,IO,OQ,OS,DMFS,FR,EIL,BO,HC,SC,ITHC,TC,|i=1,IL,OO,IS_Pipeline,IS,IO_Pipeline,IO,OQ,OS,DMFS,FR,EIL,BO,HC,SC,ITHC,TC,|i=2,IL,OO,IS_Pipeline,IS,IO_Pipeline,IO,OQ,OS,DMFS,FR,EIL,BO,HC,SC,ITHC,TC
Avg,|,1.0150079494445783,5.619310079568484,,5.039350779741236,,5.111509794247767,5.111509794247767,5.104250779741236,4.940539035549617,0.9628193803611346,0.9428489349380476,0.17822977320468109,7.796737855453387,6.346434562875345,0.0,14.143172418328733,|,0.12050853240684145,5.55380949660622,,5.039350779741236,,5.111509794247767,5.111509794247767,5.094650779741237,4.659009508927046,0.9125811285575145,0.04834951790031078,0.4693592998272523,2.00339921288413,0.0,20.378603118964946,22.382002331849066,|,0.6590504533255944,10.270771601303597,,4.99159876693317,,5.111509794247767,5.111509794247767,5.0984987669331705,4.728358079081245,0.9229123715759071,0.539139426010998,0.3961627424811179,1.8445822823550386,0.0,10.19699753386634,12.041579816221379
""
0,|,6.49,5.276265890021318,"{1: [0, 5.276265890021318, 0]}",0,{None: [0]},5.276265890021318,5.276265890021318,5.276265890021318,5.276265890021318,1.0,1.2137341099786818,0,8.496138769850774,0.0,0.0,8.496138769850774,|,5.53,5.276265890021318,"{2: [0, 5.276265890021318, 0]}",0,{0: [0]},5.276265890021318,5.276265890021318,5.276265890021318,5.276265890021318,1.0,0.25373410997868184,0,1.0149364399147274,0,21.105063560085274,22.12,|,10.69,5.276265890021318,"{None: [0, 0, 5.276265890021318, 0, 0]}",0,{1: [0]},5.276265890021318,5.276265890021318,5.276265890021318,5.276265890021318,1.0,5.413734109978681,0,10.827468219957362,0,10.552531780042637,21.38
1,|,1.2137341099786818,3.1453719211934947,"{1: [0, 3.1453719211934947, 0]}",5.276265890021318,{None: [0]},3.1453719211934947,3.1453719211934947,3.1453719211934947,3.1453719211934947,1.0,3.3446280788065055,0,23.41239655164554,0.0,0.0,23.41239655164554,|,0.25373410997868184,3.1453719211934947,"{2: [0, 3.1453719211934947, 0]}",5.276265890021318,{0: [0]},3.1453719211934947,3.1453719211934947,3.1453719211934947,3.1453719211934947,1.0,2.3846280788065055,0,9.538512315226022,0,12.581487684773979,22.12,|,5.413734109978681,8.421637811214813,"{None: [0, 5.276265890021318, 3.1453719211934947, 0, 0]}",0,{1: [0]},3.1453719211934947,3.1453719211934947,3.1453719211934947,3.1453719211934947,1.0,2.2683621887851864,0,4.536724377570373,0,6.2907438423869895,10.827468219957362
2,|,3.3446280788065055,5.623901111326357,"{1: [0, 5.53, 0]}",3.1453719211934947,{None: [0]},5.623901111326356,5.623901111326356,5.623901111326356,5.623901111326356,1.0,0.866098888673644,0,6.062692220715508,0.0,0.0,6.062692220715508,|,2.3846280788065055,5.623901111326357,"{2: [0, 5.623901111326356, 0]}",3.1453719211934947,{0: [0]},5.623901111326356,5.623901111326356,5.53,5.53,0.9933145241457657,-0.09390111132635592,0.09390111132635592,0,0.0,22.12,22.12,|,2.2683621887851864,8.769273032519852,"{None: [0, 3.1453719211934947, 5.623901111326356, 0, 0]}",5.276265890021318,{1: [0]},5.623901111326356,5.623901111326356,5.623901111326356,5.623901111326356,1.0,1.9207269674801486,0,3.841453934960297,0,11.247802222652712,15.08925615761301
3,|,0.866098888673644,6.239212400898446,"{1: [0, 5.623901111326356, 0]}",5.53,{None: [0]},6.14531128957209,6.145311289572089,6.14531128957209,6.14531128957209,1.0,0.250787599101554,0,1.755513193710878,0.0,0.0,1.755513193710878,|,-0.09390111132635592,6.14531128957209,"{2: [0, 5.066098888673643, 0]}",5.623901111326356,{0: [0]},6.145311289572089,6.1453112895720885,5.623901111326356,5.53,0.9648745647930684,-0.6153112895720891,0.6153112895720891,0,0.0,22.495604445305425,22.495604445305425,|,1.9207269674801486,11.769212400898443,"{None: [0, 5.623901111326356, 6.145311289572087, 0, 0]}",3.1453719211934947,{1: [0]},6.1453112895720885,6.145311289572087,5.066098888673643,5.066098888673643,0.9465494325617361,-1.0792124008984452,1.0792124008984452,0,0.0,10.132197777347287,10.132197777347287
4,|,0.250787599101554,6.652501757799973,"{1: [0, 5.066098888673643, 0]}",5.623901111326356,{None: [0]},6.037190468227883,6.037190468227883,5.87468871042791,5.87468871042791,0.993804273838809,-0.16250175779997278,0.16250175779997278,0,6.032065249534989,0.0,6.032065249534989,|,-0.6153112895720891,7.116402869126329,"{2: [0, 5.623901111326356, 0]}",5.066098888673643,{0: [0]},6.037190468227883,6.037190468227882,5.066098888673643,4.450787599101554,0.9124747708758353,-1.5864028691263288,1.5864028691263288,0,0.0,20.264395554694573,20.264395554694573,|,-1.0792124008984452,12.18250175779997,"{None: [0, 6.145311289572087, 6.037190468227884, 0, 0]}",5.623901111326356,{1: [0]},6.037190468227882,6.037190468227884,5.623901111326356,4.544688710427911,0.9019479117772604,-1.492501757799971,1.492501757799971,0,0.0,11.247802222652712,11.247802222652712
5,|,-0.16250175779997278,8.473041798907937,"{1: [0, 5.623901111326356, 0]}",5.066098888673643,{None: [0]},6.886638929781608,6.886638929781608,5.066098888673643,4.9035971308736706,0.9352086874471212,-1.9830417989079372,1.9830417989079372,0,73.61051157546262,0.0,73.61051157546262,|,-1.5864028691263288,8.37914068758158,"{2: [0, 6.145311289572087, 0]}",5.623901111326356,{0: [0]},6.886638929781608,6.886638929781608,5.623901111326356,4.037498242200027,0.8446382082454554,-2.8491406875815803,2.8491406875815803,0,0.0,22.495604445305425,22.495604445305425,|,-1.492501757799971,12.923829398009493,"{None: [0, 6.037190468227884, 6.886638929781608, 0, 0]}",6.145311289572087,{1: [0]},6.886638929781608,6.886638929781608,6.145311289572087,4.652809531772116,0.8548817740867131,-2.233829398009492,2.233829398009492,0,0.0,12.290622579144173,12.290622579144173
6,|,-1.9830417989079372,7.737442397452815,"{1: [0, 6.145311289572087, 0]}",5.623901111326356,{None: [0]},4.888301709871234,4.888301709871234,5.623901111326356,3.640859312418419,0.9107179006407159,-1.247442397452815,1.247442397452815,0,46.305061793448495,0.0,46.305061793448495,|,-2.8491406875815803,7.122131107880728,"{2: [0, 6.037190468227884, 0]}",6.145311289572087,{0: [0]},4.888301709871234,4.888301709871234,6.145311289572087,3.2961706019905064,0.8227274063379155,-1.5921311078807276,1.5921311078807276,0,0.0,24.581245158288347,24.581245158288347,|,-2.233829398009492,11.77494063965284,"{None: [0, 6.886638929781608, 4.888301709871232, 0, 0]}",6.037190468227884,{1: [0]},4.888301709871234,4.888301709871232,6.037190468227884,3.8033610702183918,0.8449994186834581,-1.0849406396528423,1.0849406396528423,0,0.0,12.074380936455768,12.074380936455768
7,|,-1.247442397452815,6.23002976948168,"{1: [0, 6.037190468227884, 0]}",6.145311289572087,{None: [0]},4.637898661600952,4.637898661600952,5.885341059053767,4.637898661600952,0.9204288008215301,0.25997023051832,0.0,1.8197916136282402,0.0,0.0,1.8197916136282402,|,-1.5921311078807276,5.722839301253796,"{2: [0, 5.722839301253794, 0]}",6.037190468227884,{0: [0]},4.637898661600952,4.637898661600952,6.037190468227884,4.445059360347156,0.837486319003455,-0.19283930125379545,0.19283930125379545,0,0.0,24.148761872911535,24.148761872911535,|,-1.0849406396528423,9.526200371472186,"{None: [0, 4.888301709871232, 4.637898661600953, 0, 0]}",6.886638929781608,{1: [0]},4.637898661600952,4.637898661600953,5.722839301253794,4.637898661600952,0.8618582871905256,1.1637996285278138,0.0,2.3275992570556276,0,11.445678602507588,13.773277859563215
